publishedAt,authorDisplayName,textDisplay,likeCount
2024-05-31T14:36:12Z,@NekodemusJanuardi,Bunuh saja warga  setempat yg terlibat inti nya mereka adalah pampir yg menghisap darah saudara saaudari nya yg hanya utk memenuhi birahi napsu duniawi nya. Hutan adat bukan milik Negara negara hanya sebagai oayung yengakui kalau manusia dan hutan wilayah tsb adalah bagian dari negara negara wajib utk melindungi masyarakat bukan melindungi Penjahat raksasa yg dgn sedikit demi sedikit menghisaf darah dari masyarakat itu sendiri,0
2024-05-31T14:03:01Z,@saktiprayega7979,"Teruskan perjuangan saudara saudara kami di Kalimantan jgn pernah putus asa, mereka perusak alam dan menjual kekayaan alam kalian , tetap semangat 💪💪💪💪",2
2024-05-31T13:57:11Z,@sunarso7060,Mana janjinya  presiden .  apa sudah lupa,0
2024-05-31T13:37:43Z,@corocoro8922,Pilih yg kasih BLT,0
2024-05-31T13:07:07Z,@AbdRahman-l8c,"MANA PASUKAN MERAH ,KATANYA PENJAGA TANAH ADAT ,HUTAN &amp; ALAM KOk GNONGOL2 ? Jangan2 sudah kenyang duluan 🤔🤔🤔",0
2024-05-31T12:47:27Z,@Aku-pendosa-yg_sadar,Oh oh indonesiaku😂😂😂😂,0
2024-05-31T12:36:51Z,@abdullahpaganpagan8120,Adil ka talino<br>bacuramin ka saruga<br>basengat ka Jubata,0
2024-05-31T12:29:43Z,@sudibyo0194,Ayo Pak AHY bersihkan Preman Tanah juga Preman Penggunanaan Tanah dengan HGB juga HGU itu semua pemainnya adalah orang orang licik dan licin.. maka harus dibersihkan Indonesia dengan manusia yang akan merusak Nusantara ini 🙏🙏 tugas Pak AHY juga Pak Prabowo sangat berat ngadepi Pemain Pemain yang sudah melang Lang dan menggunakan nama nama orang kita yang dilindungi Penguasa yang berlindung dengan Perijinan.. harus diselesaikan Pak 🙏🙏,0
2024-05-31T12:26:06Z,@SujiantoJianto-r5i,"Itu kebijakan pemerintah Jokowi sebenarnya,tapi anehnya warga Dayak juga mendukong mati matian.",0
2024-05-31T12:00:25Z,@balemakrifahaceh142,Mereka itulah yg mengamut SISTEM PKI..itu lah yg wajib dibasmi sejak dulu..<br>Sistem PKI DIAMALKAN OLEH PKI YG TELAH MSUK DALAM DAFTAR NEGARA...,0
2024-05-31T11:15:52Z,@FritsBernadus,Seharusnya pemerintah daerah melarang area mereka di kelola oleh orang..,0
2024-05-31T11:09:41Z,@GagalSarjana-n3w,Pemilik perusahaan sama pejabat negara itu di satu putaran .. Oligarki ...,0
2024-05-31T11:09:12Z,@inyomanmurjaya5725,"Itu tidak mungkin, sudah terlambat, itu semua sudah terjadi",0
2024-05-31T11:03:19Z,@iskandar7965,Untuk masyarakat.. Lawan ja itu penggusur Bila perlu buat seperti Aceh atau Papua Nti baru pemerintah menyalahkan rakyat,0
2024-05-31T10:47:16Z,@Batam024Batam,Baru saja Tuhan  mengirim seseorang untuk menjadi pemimpin rakyat yg santun yg akan membela hak2 rakyat dr penindasan perusahaan yg mendapat ijin dr penguasa tp ditolak. Inilah hasilnya. Mau menyalahkan siapa ?,7
2024-06-03T08:10:16Z,@fery_guna,Benar om....,0
2024-05-31T10:40:36Z,@muhasim9439,Lemahnya aparat indo,0
2024-05-31T10:37:19Z,@muhasim9439,Pemerintah pada kemana ini gk becus urus negara,0
2024-05-31T10:09:28Z,@gee9917,Yang kaya makin kaya yang miskin tambah miskin.,0
2024-05-31T09:57:57Z,@azmisalam74,"Hal inilah yang menimbulkan rasa tidak percaya rakyat kepada pemerintah sehingga banyak masyarakat yang ingin berpisah dengan NKRI, tolong para pejabat jujur dan amanah harus berjuang memberantas para oknum dan koruptor yang berseragam resmi, kami rindu hidup damai dan sejahtera.....",0
2024-05-31T09:49:01Z,@PussHyong,Mau mengeluh kemana coba?? Pasti kebentur tembok... 😂😂 lanjutkan,0
2024-05-31T09:47:07Z,@MrIhwan-z5h,Pejabat pemimpin hanya utk perut anak dan istrinya,0
2024-05-31T09:27:12Z,@gunadarmahusen5060,"Semakin merajalela perusahaan cina di indo,",0
2024-05-31T09:17:31Z,@ralimsukardi7186,Sialan tuh mentan,0
2024-05-31T08:47:15Z,@zulzulkarnaen783,Kali mantan belajar lah dari sumatera yang mana hutan nya habis di babat sama pengusaha sawit..apa yang terjadi sungai nya hancur dan banjir longsor di mana mana kalau datang musim hujan.binatang pada punah.,0
2024-05-31T07:54:16Z,@KxSteamsalonmotor,Viralkan.!!!,2
2024-05-31T07:53:03Z,@mbnemroosterfarm7394,Pertahankan wilayah masing2 penguasa skrg rakus hrs kita lawan bersama sama !,0
2024-05-31T07:49:00Z,@TimbulManurung-s5i,"Melawan penjagal lahan yg di lindungi pemerintah melelui konsesi pasti sia sia,dan masyarakat pasti di salahkan",0
2024-05-31T07:32:02Z,@almahdi5475,Siapa lagi kalau bukan pemerintah 😂😂<br>Mereka tidak akan bisa membabat hutan kalau tidak ada izin pemerintah😂😂,0
2024-05-31T07:25:15Z,@Masrisiti-q2l,Tlng firalkan para netizen masalah warga ini gaez?.,0
2024-05-31T07:21:32Z,@Masrisiti-q2l,"Tlng yg bersangkutan dg pengusaha, supaya bangun atau di tempatkan yg gak ada penduduknya apa gak bisa?.",0
2024-05-31T07:14:01Z,@yayunindrawati5595,Waduh ngwri banget melihatnya...bagaimana ini kok  dibiarkan berlanjut..pemerintah yg buta mata hati terhadap penjagal kelestarian hutan di kalimantan,1
2024-05-31T06:55:24Z,@sulistyaniwijayanti5854,"Ayo para aktifis lingkungan hidup bergerak untuk menghentikan penjarahan hutan kita.<br><br>Konfirmasi Mentri kehutanan, Siti Nurbaya sebelum dia turun jabatan. Ini kejahatan yg direncanakan, sebelum dia turun sudah menerbitkan surat ijin yg sangat merugikan masyarakat.",0
2024-05-31T06:42:10Z,@sulistyaniwijayanti5854,Hayo netizen kasus pembabatan hutan ini harus di viralkan agar hutan kita tidak punah.<br><br>Mana katanya Jokowi berpihak kerakyat kecil.,5
2024-05-31T06:23:40Z,@agusuye7148,Kata nya suku dayak sakti,2
2024-06-21T13:14:29Z,@mangatassialagan6874,Lebih sakti cuan boss.,1
2024-05-31T05:28:01Z,@TogapSibarani,"Memang lebih hebat perusahaan dr pada rakyat ,sebenarnya berapa ĺuas tanah utk perußahaan.",0
2024-05-31T05:26:01Z,@merana23,😂😂lucu aja,0
2024-05-31T05:24:13Z,@music_nusa,dengan dekatnya kantor2 di ibukota negara nantinya diharapkan bisa menjadi penghambat para pembohong yg merambah hutan tanpa izin,0
2024-05-31T04:33:47Z,@elmiutami1515,"Bukti nyata pemimpin negara gk faham akan pentingnya kelestarian hutan , ..",0
2024-05-31T04:03:39Z,@siswantosiswanto9892,Tanyakan kepada yang memberi izin konsesi itu.... tak mungkin mereka tidak tahu... jika merekabtidak tahu.. berarti izin itu ilegal,0
2024-05-31T04:02:34Z,@SantriGerbangNusantara,Coba disampaikan ke panglima jilah...,1
2024-05-31T03:38:10Z,@HendiPonsel-r9r,"Salah nya di man,siapa yng salah siapa juga yng mau di salah kan  selalu berkata demi rakyat entah rakyat yng mana tidak ada yang tau,apa gak malu",0
2024-05-31T03:18:17Z,@yohanesibus4982,"Kemana tokoh dayak kho sunyi senyap ,tdk  perduli dg keadaan alam kalimantan, hai dayak mari bersatu usir PT<br> Marayawana, siapapun kt basmi perusak kalimantan",0
2024-05-31T03:16:51Z,@sotarsimbolon4062,Mengapa perusahaan perusak hutan masih leluas membabat hutan? Pemkab kemana? Polisi kemana? Jangan jangan ikut bermain. Koq diam saja?,1
2024-06-21T13:20:27Z,@mangatassialagan6874,Memang pemainnya bos.,0
2024-05-31T03:12:00Z,@Tmobil4576,Mafia nekat,1
2024-05-31T03:08:29Z,@HendraAdiSaputra-np7lg,2045 hutan kalimantan akan habis dan akan di gantikan tanaman industri dan lahan pruduktif akan jadi persawahan .......kalau pemerintah tunduk dengan pengusaha dan oligarki di negeri ini....,0
2024-05-31T03:11:38Z,@HendraAdiSaputra-np7lg,Stop pemerintah mengeluarkan izin HGU di kawasan hutan .....,0
2024-05-31T03:07:13Z,@Sandiyansyah-nh7lu,"Seharusnya hutan di buka untuk rakyatnya sendiri, biarpun habiskan hutan asal untuk rakyatnya sendiri",0
2024-05-31T02:54:05Z,@bocilbocah9782,Banyak pejabat pemerintahan yg di setir asing  untuk keserakahan dan sangat merugikan kearifan lokal adat kalimantan,0
2024-05-31T02:53:59Z,@IrwanSyah-fl8kt,Mana ni pelindungan negara kok rakyat di jajah ini tidak baik untuk negara indonesia,1
2024-05-31T02:49:17Z,@pejuang_kilometer-z1b,wkwkkw partai aja yg mengusung d khianati apa lagi rakyat kecil,1
2024-05-31T02:42:22Z,@eryanaazzarah1291,"Siapa dulu presidenya, begini kok di dukung",0
2024-05-31T02:38:58Z,@eryanaazzarah1291,"Astaugfirullahaladzim, ini benar2 gila",0
2024-05-31T02:38:25Z,@eryanaazzarah1291,"Astaugfirullahaladzim, ini benar2 gila",0
2024-05-31T02:31:02Z,@eryanaazzarah1291,"Bagaimana pendukung jokowi, lihat ini, katanya jokowi orang baik, rakyatnya sendiri di tindas, dirampas haknya, bukankah ini dzolim, smoga yang dzolim dapat balasan dari Allah",0
2024-05-31T02:25:10Z,@yusonosorong6217,"Para penjagal hutan berkolaborasi dg penguasa negeri,demi kepentingannya sendiri...",0
2024-05-31T02:13:27Z,@ipungcuter0976,"sudah saatnya rakyat melakukan kudeta ke pemerintah,,..",0
2024-05-31T01:56:46Z,@BernadusRodes,Itulah dulu ada hph dibilang juga deporestasi pdhl hph ada penebangan tpti tebang pilih tanam indonesia yg bolej ditebang diameter 50 cm up yg lainnya tetap ditinggalkan dibiarkan hidup tetapi peraturan itu semua tdk ada lagi karena semua lahan tsb sdh menjadi kebun sawit dan pertambNgan bouksit dan hbslah hutan skrg makan lah kalian semua,0
2024-05-31T01:40:26Z,@Dominican-f1h,"Yg selalu memberi izin adalah, pemerintah pusat, gubernur, bupati melalui sogokan. Biarin ntar bumi rusak biar sama rasa ke seluruh dunia",0
2024-05-31T01:26:27Z,@Tasyaw-n6b,Kalau orang kecil nebang pohon di hukum tapi kalau pengusaha menghabiskan seluruh hutan di biarkan negara apa ini,0
2024-05-31T00:39:09Z,@sadikinsadikin4772,Bersatu la saudara ku dikalimantan <br>Jangan sapai habis hutan lindung dikali mantan itu hakrayat suku kalimatan jangan kasih pt masuk,0
2024-05-31T00:36:37Z,@yonodjamain5870,Semua ini percuma diomongin.... ga ada gunanya bos...negara ini sdh menjadi milik penguasa,0
2024-05-31T00:33:08Z,@Tasripsamangka-rl5rv,"Pemerintah daerah yg bertanggung jawab ,,,",0
2024-05-30T23:46:09Z,@nuryanisuryaningrat2736,"Pemerintah Indonesia bagaimana ini jgn lemah , harus di tindak lanjuti doong kasian Rakyat Indonesia, ke pada bapak Presiden coba lihat Rakyat mu wilayah mu Negara mu Terutama masyarakat Adat,jgn semena mena mengambil Alih, polisi Republik Indonesia bagaimana,apa Presiden gak tau Tanah nya sendiri di Rusak, hayoo masyarakat Adat Dayak pertahankan wilayah,bila perlu Tangkap operator operator Alat berat , Mentri kehutanan nya mana Molooor gak tau yg mana yg harus di kelola dan mana yg harus di pertahankan",0
2024-05-30T23:18:19Z,@ahmadmarzuki907,"Pemegang regulasi yang bobrok. Kongkalikong  pengusaha, pemerintah, polisi dan media sesat. Contohlah saudara kita di Rempang.",0
2024-05-30T22:52:02Z,@shelphobe380,"Pada umumnya pengusaha sawit yg lahannya nsangat luas ,mereka mencuri kayu2nya yg bagus mahal mahal dulu di jual di tengah laut,untuk ngelabui masyarakat dia tanam sawit pinggirannya saja , kadang langsung lama ditinggal",0
2024-05-30T22:39:40Z,@muhranansyari4280,Sah sah saja buka hutan untuk pertanian. Tp sisakan untuk satwa asli,0
2024-05-30T22:38:29Z,@agushai,Pengembang yg sewena wena cari saja pimpinan nya adili secara adat,0
2024-05-30T22:34:23Z,@tarungspd1916,Hancur hutan Kalimantan karena kebijakan Pemerintah.... NKRI tanpa hutan,1
2024-05-30T22:07:06Z,@TheBheatels,Knp...p.jilah blm bertindak???😊,1
2024-05-30T22:02:10Z,@callmeamy5023,"inilah kalau yg ngurus negara yg di pilih hanya ilmu dan tehnologi(ip tek),melupakan iman&amp;takwa,(im tak).mustahil kejujuran dan  keadilan akan tercapai.",0
2024-05-30T21:44:02Z,@NurulHidayah-qg9pt,Ternyata musuh kita rakyat kecil adalah pengusaha dan penerintah.. Kampung saya lebih tua dr indonesia namun masyarakatnya perlu kekerasan untuk mmpertahankan lahannya dr pengusaha dan pemerintah,1
2024-05-30T21:34:50Z,@stefiekambu7781,"Harus di lawan sampai titik darah penghabisan, tdk bisa di lawan dgn  melapor kesana kesini,",0
2024-05-30T19:52:48Z,@bejofarmer462,Terimakasi pak presiden 10ntahun menjabat mensejahterkan rakyat,2
2024-05-30T19:07:15Z,@irwansyah-kz3wl,Oke gas... Oke gas...😂😂😂,0
2024-05-30T17:30:19Z,@ridwanridwan2202,"Jawa dilawan,, mereka jika udah lapar didaerahnya mereka merayap ditempat orang lain, jakarta2,,,,,,",1
2024-05-30T17:29:46Z,@suwotowoto1993,Penjahat bangsa ini adalah pemimpin bangsa  10 th terakhir ini yg paling parah,0
2024-05-30T17:16:18Z,@NanoNano-qk3wn,"Kebenaran tidak akan pernah runtuh karena perbuatan angkara penghuni bumi. Hanya masalah waktu untuk sebuah bukti,bahwa kebenaran tetaplah menang. sabda sakti ! Yang hayat.<br><br>Pasti datang hari itu &quot;pembalasan&quot;.",0
2024-05-30T16:00:25Z,@amyeyusuf2239,Yg mendukung IKN itu pemikiran nya ntah kmna.,0
2024-05-30T15:56:04Z,@dianhidayat8317,Manusia manusia serakah...,0
2024-05-30T15:43:44Z,@endisuryadi3862,"mengatasi semua permasalahan didalam negri tidak semudah membalikkan tangan, harus satu demi satu dulu .. ,,<br><br>masalah pertahanan antar negara<br>masalah ekspor impor<br>masalah persaingan antar negara<br>masalah perbatasan antar negara<br>masalah korupsi,dan sebagainya <br><br>semoga saja semua masalah-masalah didalam negri cepat terselaikan, walaupun kita tau bahwa yg nama&#39;y masalah didalam kehidupan akan slalu ada hilang dan datang . 🙏",0
2024-05-30T15:29:11Z,@jacksibau5172,"Dayak harus bersatu ,  pakal cara hukum rimba aja...pakai sumpit beracun dan tebas kepala pembabat hutan mereka",0
2024-05-30T15:21:43Z,@Anezanez-h1j,dayak bersatu,0
2024-05-30T15:16:36Z,@AlbertusL.b,Ad udang di balik batu,0
2024-05-30T15:16:17Z,@ishaqmpw7370,Menteri KLHK Siti Nurbaya dan sukanto.tanoto bertanggung jawab dlm pembalakan besar2n ini,0
2024-05-30T15:15:42Z,@mrbmw-xu5st,Sedihnya liat alam yg indah mulai gundul,0
2024-05-30T15:15:23Z,@SatriaNamaku,Semoga warga kalbar bersatu untuk mempertahankan hutan lindung ...salam dari jember ❤,0
2024-05-30T15:12:18Z,@AlbertusL.b,Yng aku heran kok pemerintah ngk tau yng punya perusahan,0
2024-05-30T15:00:03Z,@AliCahyadi-w2g,😢,0
2024-05-30T14:50:40Z,@aminudin5814,Penjajahan melalui aturan dan undang undang melegalkan kepentingan penguasa.,1
2024-05-30T14:41:53Z,@TrionoDjemino,Viralkan dan laporkan ke pihak terkait ug memproses kawasan hutan gambut tempat habitat orang hutan.<br>Jebloskan ke penjara pejabat menteri dan kroni nya bila perlu hukum mati aja.<br>Kpd perusahaan jgn coba coba mencari cuan tapi merusak semuanya.,1
2024-05-30T14:34:35Z,@Miayam-s7h,Bupati dan gubernurnya penjajah moderen menjajah penduduknya sendiri..memang brengsek...,1
2024-05-30T14:32:43Z,@housemusikremix8499,Bobroknya indonesia,0
2024-05-30T14:29:54Z,@ANAKRIMBApekanbaru,"No coment lah,, ini lah negara ku,, mcem gk ad aj org cerdas dn jujur yg bs mnyelesaikn mslh ini,,,",3
2024-05-30T14:19:00Z,@rmliramli6617,Di saatmasyarakat yg potong di larang dan tangkab .begutu perusahaan yg smbil di  biarkan .maka dari itu masyarakat marah,0
2024-05-30T14:11:29Z,@Sarw0norobotSpd-bs8hk,Culik aja dan gonikan aja biar berheti pwrambah hutan milik indonesia dan rakyat,0
2024-05-30T14:01:46Z,@penjualairputih557,Para oke gass gak mau nonton spt ini,0
2024-05-30T13:48:09Z,@sukadartbn1858,"Kiamat ekosistem ,,,, sungguh terlalu kadrun MAYAWANA ,,,,,",1
2024-05-30T13:37:55Z,@penjualairputih557,Serakahnya Oligarki,0
2024-05-30T13:27:04Z,@felixalice9158,Disantet aja tu para pengusaha yg merusak hutan😀,0
2024-05-30T13:21:06Z,@felixalice9158,Menghadapi orang2 rakus yg tdk memikirkan dampak buruknya bagi masyarakat sekitar ...mereka yg mencari keuntungan tp tak py otak utk memikirkan akibat dari penggundulan dan pembanatan hutan,0
2024-05-30T13:05:59Z,@jalalujalu7537,"Menteri kehutanan , gubernur dan mafianya ini hrs diusut",1
2024-05-30T13:00:01Z,@felixalice9158,Berjuanglah demi tanah adat/ kelahiran dr org luar yg akan merusak hutan kalian tanah kalian berpijak,0
2024-05-30T12:55:11Z,@erafonevivo748,Pejabat korup,1
2024-05-30T12:29:11Z,@ronroon234,"Kok pemerintah melakukan hal.2 tsb ... Untuk mencari keuntungan pribadi , kali....",0
2024-05-30T11:56:31Z,@suprihatin3009,Kasihan mengapa pemerintah tidak mau tahu  mereka harus mengadu kemana,0
2024-05-30T10:55:36Z,@agussungkono2024,Jelas di jual sama menteri kehutanan,1
2024-05-30T09:59:29Z,@costplay_k,Baru kasus dalam 1 lokasi masih banyak yang lain  seperti hutan di Sumatera Selatan hutan asli nya tinggal sedikit. Adanya HTI.,0
2024-05-30T09:54:19Z,@Setiawan-,Korupsi korupsi kader Nasdem dan rusak hutan,0
2024-05-30T09:53:54Z,@Setiawan-,Nasdem lagi Nasdem lagi,1
2024-05-30T07:41:00Z,@panjimustopa1303,"Bawa bukti bukti penjarahan, datangi istana negara,jangan di lawan dengan kekerasan, minta langsung Jokowi turun tangan,jangan mengandalkan calo calo,",0
2024-05-30T07:40:14Z,@sugengwibawa4051,Perut perut yg tak pernah merasa kenyang akan melahab apa saja... Tanpa memperdulikan nasib rakyat kecil.... Ayo beri dukungan pada saudara saudara kita,4
2024-05-30T07:30:34Z,@wangayang2040,"Lawan saudara2 ku jgn mundur selangkah pun, klo perlu tumpah tarah kita utk membela hak2 masyarakat adat Dayak. Dimana hati, mata dan telinga pemerintah daerah dan pusat, mereka hanya perlu kita pada wkt pemilu, baik itu pilkada, legeslatif maupun pilres, dan setelah itu mrk tdk mau lagi mendengar keluhan rakyat, 💪💪🙏🙏",0
2024-05-30T07:27:39Z,@askadinafauzaanggilaputri9539,itu semua di atur oleh ketua adat setempat yang kerja sama dengan Pemda setempat. jadi jangan kita salah menilai bahwa pemerintah yang salah. coba jika ketua adat tidak memberikan izin mana mungkin pengusaha berani buka lahan perkebunan.,0
2024-05-30T07:14:45Z,@oslasaragih7862,Ini GK mungkin TDK diketahui gubernurnya dan kepala dinas kehutanan Kalbar,0
2024-05-30T07:13:20Z,@enisimin9498,Meninggal itu sudah takdir ya kuasa jeh semoga husnul hotimah Amiinn 🤲,0
2024-05-30T07:02:37Z,@paktumirinrt029,Sembelih saja bos dangeng nya,0
2024-05-30T07:01:16Z,@RahmadArdhany,ASU2 NAN SEKO PLASTIK !!,0
2024-05-30T06:33:21Z,@bandangkuntat7889,"Hutan Kalbar, di jual kepada Perusahaan sawit milik orang Asing, pada pada pemerintahan TARMIJI TAHIR.....sekarang masih mau jadi gubernur/ wakil gubernur.<br>itu hanya cara sembunyi menyalahkan wewenang.",0
2024-05-30T05:35:25Z,@dianabeast611,Hutan akan dijadikan lahan produktif untuk kesejahteraan rakyat ga papa mau habis sekalipun yg penting bener2 untuk kepentingan masyarakat,0
2024-05-30T02:43:21Z,@ryanvik2268,Jgn sampai tradisi mengayau aktif kembalin oleh karna ulah keserakahan oknum perusahaan biadab,0
2024-05-30T02:35:06Z,@mohamadsahidin737,Kepada Mentri ahy tolong minta di hentikan deporestasi,2
2024-05-30T02:23:01Z,@RuslaniPrawira,"Hentikan berbagai macam perampasan ,kajahatan,pertahankan alam Indonesia,yg sudah cukup bisa untuk menghidupi masyarakat,jangan punya anggapan  negara yg maju itu adalah negara semuanya serba  modern itu tdk itu salah tapi  kelestarian lingkungan,kelestarian alam ,hutan ,gunung , adalah satu upaya untuk generasi penerus bangsa ini,bukan untuk  orang asing,ingat perjuangan orang tua kita yg mengusir penjajah dari bumi Indonesia ini,hey aparat pemerintah bela rakyat Indonesia.",1
2024-05-30T02:07:47Z,@dinisakinah8531,"Terus kejar, &amp;lindungi masyarat adat dari pejegal hutan kalimantan dan indonesia",0
2024-05-30T02:00:23Z,@RuslaniPrawira,"Lindungi rakyat, hukum pengusaha yg seenaknya merampas hak hak rakyat , rakyat harus bersatu lawan kesewanang wenangan jangan diam saja, bangkit bangkit hey rakyat Indonesia.",4
2024-05-30T01:55:08Z,@aepezz2584,"Tag dong panglima jilah , nya panglima jilah slalu melawan penguasa korporasi, skrng kmna y di bae😂😂",1
2024-05-30T01:01:43Z,@fareedhafaree126,Hancur Hutan kita .tau2sdh dikuasai Asing .lawang terus,1
2024-05-30T00:34:47Z,@mohamadsahidin737,Hentikan deporestasi,1
2024-05-30T00:25:30Z,@asparedi389,Siapa lagi yg kami percaya rakyat di suruh menjaga hutan pemerintah mengizinkan membabat hutan,0
2024-05-30T00:03:01Z,@elpisahrin2040,Pemerintah kalbar mulai dr gubernur bupati camat dan kades jgn tutup mata dan kuping ada apa smua ini,0
2024-05-29T17:15:40Z,@IpungBengkulu,"LestarikAn flona dan fauna,,, negeriku,,, jangan habiskan hutan,,, kita,, ❤❤❤😢",1
2024-05-29T16:07:29Z,@waylima1909,Manusia2 serakah perusak lingkungan dan hutan... lebih hina dari monyet dan orang utan,0
2024-05-29T15:42:05Z,@realmeduos4234,"Gila gila gimana  pemerintah ini dongo apa  ,yg jahat bukan masyarakat tapi oknum yg di lindungi parah parah.",0
2024-05-29T14:55:59Z,@bibihibrahim,apakah ini benar sudah ada izin dari Kementrian LHK?,0
2024-05-29T14:39:37Z,@zulkarnaindumai376,Korban keserakahan.,0
2024-05-29T14:10:04Z,@azmanhamat1314,Jual kayu balak kaya berjuta juta wang.kalau dimalaysia.,0
2024-05-29T14:00:13Z,@herlindasitohang5632,Hancur hancur negeri ini ...😢,1
2024-05-29T13:56:09Z,@b.sulung5653,Lapor kok ke polda...... karena inilah maka bpk. Gatot Nurmantyo tidak lagi menjabat sebagai Pangab! dan waktu PEMILU kalian pilih siapa 🥱🥱🥱<br>coba bandingkan.... kepiluan rakyat pada thn.1948 &amp; 1965??? kira-kira siapa pemimpin negeri konaha?,0
2024-05-29T13:23:41Z,@jamaludinjamaludin8985,"Sekarang bpk Prabowo jd Presiden RI ke 8, bagaimana bpk utk mengembalikan hak rakyat, yg dirampok, buktikan bahwa bpk mampu utk membela rakyat",0
2024-05-29T12:46:18Z,@Arianto-q9u,"Kalau sudah kaya gitu gimana dimana tanggungjawab dari pejabat berwenang,  karena mereka di angkat bersumpah menjunjung kitab suci, ingat nanti kau mati ....",0
2024-05-29T12:45:12Z,@kasmansamsung9831,Lokasi..simp dua.. sungai mata mata ..kab. kayong.. kec seponti. Sjrg sdh di stop.. kayu hanya di tumpuk,0
2024-05-29T12:25:58Z,@sunflower00886,Apakah Indonesia negara merdeka ?<br>Jangan2 cuma Majapahit modern. Seperti Hindia Belanda ala Jawa,0
2024-05-29T12:19:45Z,@sunflower00886,GENERASI PENDAHULU KITA TELAH BERJUANG MELAWAN PENJAJAH BELANDA DAN JEPANG DENGAN GAGAH BERANI. TAPI GENERASI SEKARANG BAHKAN TIDAK BERANI MELAWAN TIRANI PENJAJAH YANG BERPURA-PURA SEBAGAI INDONESIA.<br>DULU HINDIA BELANDA. SEKARANG INDONESIA,0
2024-05-29T12:14:42Z,@sunflower00886,SEORANG TOKOH INTELEKTUAL KALIMANTAN BARAT PERNAH BERKATA...... SETELAH DI JAJAH OLEH BELANDA DAN JEPANG. KALIMANTAN DIJAJAH JAWA .<br>APA YANG DIDAPATKAN PRIBUMI KALIMANTAN DARI INVESTASI DI WILAYAH KALIMANTAN ? HAMPIR TIDAK ADA. SEMUA HASIL INVESTASI DI TANAH KALIMANTAN INI NYARIS 100% DI NIKMATI OLEH ELIT POLITIK DI JAKARTA,0
2024-05-29T12:11:31Z,@pakitam6397,"Mereka sudah enak dgn berbagai program yg menguntungkan mereka, rakyat tetap menderita..",2
2024-05-29T11:54:48Z,@marselusselus4248,Memang sedih sekali bahwa &#39;orang tua memakan anaknya&#39; lebih ganas dari seekor singa yang memakan anaknya karena penghormatan.,0
2024-05-29T11:44:38Z,@BambangWagyo,Mana suara DPR ??? Bagaimana dg suku dayak yg tersisihkan.,0
2024-05-29T11:36:02Z,@SugiantoSugianto-j3l,Prrusahaan knpa dibiarkn..spa yg hrs bertanggung jwab..ya pejabat.,0
2024-05-29T11:27:32Z,@Alimurtopo72,Ancuurr ..ekalau di eksploitasi berlebihan ..,0
2024-05-29T10:56:30Z,@idalibatara6942,Lama2 habis hutan kali mantan jadi perkebunan kelapa sawit lama lama peribumi bisa tergeser jauh susah berkebun di jajah oleh perusahaan 😂😂😂,0
2024-05-29T10:07:39Z,@WahabPratama,pemerintah melarang   rakyat kecil menebang pohon tapi dia  justru membabat habis  hutan  paru paru dunia saya paling benci melihat pembabatan hutan seperti ini sebab dampak bagi masrakat  yang buruk bagi kehidupan manusia danbinatang,0
2024-05-29T09:32:39Z,@apatuh9175,Ayo kita Lanjutkan wkwkwkwkkkkkk. Oke gas oke gas.,0
2024-05-29T09:18:41Z,@japarsimanjuntak8865,"Bagus sangat bagus, hancurkan hutan hai orang2 berduit",0
2024-05-29T09:12:59Z,@sakirdaulay4528,Kepala daerahnya yg memberi izin.. tanya brapa kpala daerah yg disuap.. hanya menerbitkan izin..,1
2024-05-29T08:57:57Z,@Sustin-e9h,didaerah saya juga ada yg seperti ini..yang punya oknum pemerintah,0
2024-05-29T08:40:33Z,@sutoyosutoyo9342,SEMUA HUTAN DI INDONESIA SUDAH DI HANCURKAN OLEH ORANG2 PENGUASA DI JAWA HUTAN JATI SUDAH HANCUR DI GANTIKAN DENGAN TANAMAN TEBU DAN JAGUNG.DI KALIMANTAN JADI LADANG SAWIT.KELAK ANAK CUCUKITA AKAN SENGSARA  DAN TIDAK MENGENAL HUTAN .PEMERINTAH HARUS BERBUAT TEGAS MELINDUNGI HUTAN DEMI ANAK CUCUKITA.,0
2024-05-29T08:37:41Z,@Subandi-f9r,Salah sendiri memilih pemimpin yg tdk pas,0
2024-05-29T08:33:02Z,@Bahrudin701,Perusahaan itu harus ditutup kasian masyarakat nya,2
2024-05-29T07:42:36Z,@SyamsulBhakti,Kalau tidak ada konsesi mau dimana menanam tanaman bahan baku kertas  ??? Mengapa musti disebut penjaga  ???  Bukankah bisa diatur ketentuan yg menguntungkan dua-belah pihak   ???????,0
2024-05-29T07:41:22Z,@brdnnduru1144,Jadi ingat rempang!?.. apa kabar?😊,0
2024-05-29T07:40:28Z,@brdnnduru1144,Keberlanjutan atau perubahan   ternyata oh ternyata oh ternyata... menysalka....h😅😊,0
