publishedAt,authorDisplayName,textDisplay,likeCount,normalized,label,predicted_label,sentimen
2024-06-01T04:30:01Z,@ahmadsalamin2977,Astagfirullah nih luas hutan sebagai paru paru Bangsa dibuat tanaman bahan kertas yang justru hak haknya Nenek Moyang leluhurnya di babat habis oleh HGU perusahaan yang bergerak bebas dari jeritan anak-anak Bangsa Kalimantan Barat Semoga pemerintah Indonesia tercinta pedulikan Warga Masyarakat setempat yang lebih dahulu bercocok tanam dan berusaha keras mencari lahan pertanian tersebut 🙏🇮🇩 Aamiin terimakasih,0,astagfirullah nih luas hutan bagai paru paru bangsa buat tanam bahan kertas yang justru hak hak nenek moyang leluhur di babat habis oleh hgu usaha yang gerak bebas dari jerit anakanak bangsa kalimantan barat moga perintah indonesia cinta peduli warga masyarakat tempat yang lebih dahulu cocok tanam dan usaha keras cari lahan tani sebut aamiin terimakasih,1,1,Netral
2024-06-01T04:22:36Z,@kirno9351,"Biasanya stiap masuk perusahaan atas persetujuan masyarakat , dan aparat pemerintah desa ,dan adat strmpat ,",0,biasa stiap masuk usaha atas tuju masyarakat dan aparat perintah desa dan adat strmpat,0,0,Negatif
2024-06-01T03:54:02Z,@sentotdj6215,Masyarakat asli penduduk (dayak) kalimantan agar segera menerima pembagian tanah secara gratis melalui pemerintah daerah dan disepakati pemerintah pusat.,0,masyarakat asli duduk dayak kalimantan agar segera terima bagi tanah cara gratis lalu perintah daerah dan pakat perintah pusat,2,0,Negatif
2024-06-01T03:48:32Z,@ekoyulianto3142,Kesaktian Pancasila yg di uji para pemegang amanah negara &amp; pembuat keputusan.!<br><br>Masihkah kita bisa TIDUR nyenyak melihat video documentation seperti ini.<br><br>KETAMAKAN &amp; KERAKUSAN yg telah membuat cerita TRAGIS seperti ini... MIRIS INDONESIA.!!!!<br><br>Semoga 1 june 2024 titik balik PANCASILA terlahir kembali menjadi PEMANGKU sila² yg terkandung di dalamnya.,2,sakti pancasila yg di uji para pegang amanah negara amp buat keputusanbrbrmasihkah kita bisa tidur nyenyak lihat video documentation seperti inibrbrketamakan amp rakus yg telah buat cerita tragis seperti ini miris indonesiabrbrsemoga 1 june 2024 titik balik pancasila lahir kembali jadi mang sila yg kandung di dalam,2,0,Negatif
2024-06-01T03:42:23Z,@yantoyanto-x1q,"kalau pemerintah yg bertindak,<br>apapun akan terjadi walau masyarakat tertindas, karena hukum yg di pakai bukan lagi hukum UUD,tapi hukum timba lah yg di jadikan pedoman",0,kalau perintah yg bertindakbrapapun akan jadi walau masyarakat tindas karena hukum yg di pakai bukan lagi hukum uudtapi hukum timba lah yg di jadi pedoman,2,2,Positif
2024-06-01T03:42:19Z,@tapangbatuah4093,Perusahaan seperti ini harus dicabut izinnya<br>Karena telah merampas hak-hak masyarakat,0,usaha seperti ini harus cabut izinnyabrkarena telah rampas hakhak masyarakat,1,1,Netral
2024-06-01T03:06:45Z,@SuradiDi-rw8bv,Cari yg beking dulu,0,cari yg beking dulu,1,1,Netral
2024-06-01T02:45:32Z,@ningastuti6742,"Kok gak ditindak orang yg melakukan defortasi hutan ,miris",0,kok gak tindak orang yg laku defortasi hutan miris,2,2,Positif
2024-06-01T02:38:43Z,@faijalijal1216,Santet aja bos perusahaannya n mentri yg kasi izin,0,santet aja bos usaha n tri yg kasi izin,2,1,Netral
2024-06-01T02:24:07Z,@myani929,"Presiden sama menterinya juga seenaknya mereka mengubah UU dan segala peraturan. Krn yg kena dampak bencana alam itu masyarakat setempat, pemerintah, perusahaan dan pejabat yg lain tdk oena dan tdk akan merasakan bencana itu nanti.",1,presiden sama menteri juga enak mereka ubah uu dan segala atur krn yg kena dampak bencana alam itu masyarakat tempat perintah usaha dan jabat yg lain tdk oena dan tdk akan rasa bencana itu nanti,2,1,Netral
2024-06-01T02:18:12Z,@vivo1358,Disantet/mati sj org2 luar tsb agar hutan aman oleh penduduk asli masyarakat setempat.,0,disantetmati sj org2 luar tsb agar hutan aman oleh duduk asli masyarakat tempat,1,1,Netral
2024-06-01T02:16:47Z,@hayathayat258,Kelemahan masyarakat tdk kompak coba semua kompak jangankan perusahaan penjajahpun enggan ingin masuk,0,lemah masyarakat tdk kompak coba semua kompak jangan usaha jajah enggan ingin masuk,2,0,Negatif
2024-06-01T02:00:26Z,@Sutrisno-ty9lh,"UANG. ,,,UANG. ,,,UANG,,SUSAH  DI LAWAN ,,",0,uang uang uangsusah di lawan,2,1,Netral
2024-06-01T01:54:49Z,@KekeBoangmanalu-t3t,Itu semua diduga persekongkolan kepala daerah dinas kehutanan  dan DPR dan diduga juga merupakan sebagai pelindung para perusahaan.,1,itu semua duga sekongkol kepala daerah dinas hutan dan dpr dan duga juga rupa bagai lindung para usaha,0,0,Negatif
2024-06-01T01:52:34Z,@rizkyonzy2585,Aset pak prabowo kan bnyak yang di kalimantan. .,0,aset pak prabowo kan bnyak yang di kalimantan,0,0,Negatif
2024-06-01T01:37:30Z,@indraindra03-cp5rp,"Warga kalimantan hrs siap2 seperti Nauru,,,🙏🙏🙏",0,warga kalimantan hrs siap2 seperti nauru,1,1,Netral
2024-06-01T01:29:03Z,@guntursutarjoputro4591,Jokowi tanggungjawab kerusakanx hutan ini,1,jokowi tanggungjawab kerusakanx hutan ini,2,0,Negatif
2024-06-01T01:10:24Z,@nizaribrahim-tc5jj,Indonesia rusaknya hutan oleh pemerintah,0,indonesia rusak hutan oleh perintah,2,2,Positif
2024-06-01T01:00:09Z,@AntonBalangan,Itu cuman ambil kayu nya,0,itu cuman ambil kayu nya,0,0,Negatif
2024-06-01T00:55:47Z,@naylaberlianna6867,ingat ini tahan borneo jangn sampai kami memisahkan diri dari indonesia hanya karna hasrat para penguasa yang semena&quot; terhadap kami pribumi kalimantan.,0,ingat ini tahan borneo jangn sampai kami pisah diri dari indonesia hanya karna hasrat para kuasa yang semenaquot hadap kami pribumi kalimantan,1,1,Netral
2024-06-01T00:50:36Z,@ultraman1748,Saya yakin 100 tahun lagi hutan Kalimantan akan habis dari perusahaan.. salam dari Palembang,0,saya yakin 100 tahun lagi hutan kalimantan akan habis dari usaha salam dari palembang,0,2,Positif
2024-06-01T00:43:00Z,@HeriKusdiardah-kj7gk,8PERCUMA LAPOR DGN PRESIDEN SEMUA ITUH PEJABAT YG KUASA<br>KECUALI LAPOR SAMA ALLAH BARU BERHASIL<br>PERCUMA URUS SEMUA ITUH PERMAINAN ORANG2 GEDE,0,8percuma lapor dgn presiden semua ituh jabat yg kuasabrkecuali lapor sama allah baru berhasilbrpercuma urus semua ituh main orang2 gede,0,0,Negatif
2024-06-01T00:41:51Z,@OppoA-qf3jp,"Ya Allah tak tega lihat nya, semoga mereka cepat diberikan hukuman, mereka yang dzalim",0,ya allah tak tega lihat nya moga mereka cepat beri hukum mereka yang dzalim,0,0,Negatif
2024-06-01T00:33:32Z,@belausagau,"Lawan hingga titisan darah terakhir...laungkan merdeka di tanah air sendiri, apa juga sumbangan Indonesia pada kamu malah kamu di jajah dan dijadikan budak di tanah air sendiri",0,lawan hingga titis darah terakhirlaungkan merdeka di tanah air sendiri apa juga sumbang indonesia pada kamu malah kamu di jajah dan jadi budak di tanah air sendiri,0,0,Negatif
2024-06-01T00:27:46Z,@juragansawit670,Ini akalan pemerintah membuat perda itu untuk menjajah masrakat hasil perda  masarakat terjajah pemerintah macam apa yg begini mengambil tanah adat semaunya diminta pada panglima jilah jangan tunduk pd pemerintah yg merugikan rakyat adat begini,0,ini akal perintah buat perda itu untuk jajah masrakat hasil perda masarakat jajah perintah macam apa yg begini ambil tanah adat mau minta pada panglima jilah jangan tunduk pd perintah yg rugi rakyat adat begini,2,0,Negatif
2024-06-01T00:23:04Z,@DadangSopandi-yu4zs,Bakar aj perusahaan nya dan alt berat nya warga dayak harus bersatu,1,bakar aj usaha nya dan alt berat nya warga dayak harus satu,2,2,Positif
2024-06-01T00:21:27Z,@syaifulrbc6163,"Telat Boos, sedari thn 90,an Hutan Kalimantan di sikat habis buat kebun kelapa Sawit. Kini hutan habis setiap hujan kampungku Banjir ini semua terjadi karena prilaku pejabat Daerah yang korup termasuk Mukidi biang Kerok hancurnya Hutan Indonesia",1,telat boos dar thn 90an hutan kalimantan di sikat habis buat kebun kelapa sawit kini hutan habis tiap hujan kampung banjir ini semua jadi karena prilaku jabat daerah yang korup masuk mukidi biang kerok hancur hutan indonesia,0,1,Netral
2024-06-01T00:19:22Z,@DadangSopandi-yu4zs,Seharusnya pemerintah daerah beserta aprat setempat harus tegas jangan mementingkan diri sendiri ingat jadi pejabat atas pilihan rakyat,0,harus perintah daerah serta aprat tempat harus tegas jangan penting diri sendiri ingat jadi jabat atas pilih rakyat,1,0,Negatif
2024-06-01T00:17:57Z,@juragansawit670,Masarakat cegah sendiri jangan harap pemerintah yg mencegah pembabatan hutan dayak itu mereka menjajah kita lewat pemerintah ini jangan kalian harap perdamaiyan dari mereka ini penjajah tida seperti itu kalau tida penjajah tahu dia yg dilarang adat berarti masarakat ada disitu ini akibat mereka melarang masarakat berladang karena mereka mau mengambil tanah tempat masarakat  berladang itu habis tanah tempat masarakat mencari napkahnya harihari itu digarap di ambil mereka lawan itu mau kemana lagi kita cari makan,0,masarakat cegah sendiri jangan harap perintah yg cegah babat hutan dayak itu mereka jajah kita lewat perintah ini jangan kalian harap perdamaiyan dari mereka ini jajah tida seperti itu kalau tida jajah tahu dia yg larang adat arti masarakat ada situ ini akibat mereka larang masarakat ladang karena mereka mau ambil tanah tempat masarakat ladang itu habis tanah tempat masarakat cari napkahnya harihari itu garap di ambil mereka lawan itu mau mana lagi kita cari makan,1,0,Negatif
2024-06-01T00:15:34Z,@DadangSopandi-yu4zs,Itu pemerintah daerahnya yg ga memihak rakyat dayak doyan duit apratnya,0,itu perintah daerah yg ga pihak rakyat dayak doyan duit apratnya,1,1,Netral
2024-05-31T23:50:15Z,@imamsoabakgiyo4147,Pemerintah wajib melindungi rakyat nya,0,perintah wajib lindung rakyat nya,1,0,Negatif
2024-05-31T23:49:54Z,@MuradMurad-t9x,"KayanyA Kalimantan ini sudah dijual habis ,,tempat kami sama juga,,dsebangau juga dibabat olih konsirpasi",0,kaya kalimantan ini sudah jual habis tempat kami sama jugadsebangau juga babat olih konsirpasi,0,1,Netral
2024-05-31T23:35:39Z,@alfisyahrin5552,"Kenapa Prabowo menang, karena di dukung pejabat 2 busuk.",0,kenapa prabowo menang karena di dukung jabat 2 busuk,2,0,Negatif
2024-05-31T23:29:46Z,@ketutwibawa2840,Pertahankan hak masarakat hidup adalah perjuangan.kemerdekan hasil perjuangan pertahankan,2,tahan hak masarakat hidup adalah perjuangankemerdekan hasil juang tahan,1,0,Negatif
2024-05-31T23:18:16Z,@CakporPor,Kita gak usah heran pejabat2 kita itu sebenarnya pengkianat negara kalau pingin tahu di puncak banyak ribuan ha tanah milik malaysia.pengudaha sawit banyak orang malaysia kita cuma pekerja alias kuli sawit hasilnya orang malaysia ama pejabat 2 dan pengusaha malaysia pejabat2 itu ikut saham inilah pengkianat bangsa yang sebenarnya.tanah adat dan rakyat diatasnama negara melalui perhutani.menghancurkan hutan rakyat harus melawan.,0,kita gak usah heran pejabat2 kita itu benar pengkianat negara kalau pingin tahu di puncak banyak ribu ha tanah milik malaysiapengudaha sawit banyak orang malaysia kita cuma kerja alias kuli sawit hasil orang malaysia ama jabat 2 dan usaha malaysia pejabat2 itu ikut saham ini pengkianat bangsa yang sebenarnyatanah adat dan rakyat diatasnama negara lalu perhutanimenghancurkan hutan rakyat harus lawan,0,0,Negatif
2024-05-31T23:15:20Z,@yuyutyuyut2652,Ini yg kau bangga2kan dengan rezim ...ini belum seberapa masih berlanjut lihat saja pada akhirnya bagaimana...semua diperuntukkan untuk Dimata sipit...faham bos,0,ini yg kau bangga2kan dengan rezim ini belum berapa masih lanjut lihat saja pada akhir bagaimanasemua untuk untuk mata sipitfaham bos,1,1,Netral
2024-05-31T23:07:39Z,@sianakrantow8457,Kavan viral ya nih,1,kavan viral ya nih,1,1,Netral
2024-05-31T22:57:29Z,@sianakrantow8457,Wiw ngeri nih,0,wiw ngeri nih,0,0,Negatif
2024-05-31T22:33:20Z,@AlHabab-y5v,"WAHAI ,WARGA KALIMANTAN ASLI<br>( DAYAK ) SEMUA <br>JALAN KAN KEKUATAN ILMU<br>SANTET ,YG DIMILIKI WARGA DAYAK ,  SANTET SEMUA PENDATANG",0,wahai warga kalimantan aslibr dayak semua brjalan kan kuat ilmubrsantet yg milik warga dayak santet semua datang,2,0,Negatif
2024-05-31T22:28:41Z,@AlHabab-y5v,"jokowi dodo ,SUDAH MENJUAL KALIMAN TAN  KE, cina <br>SANJUNGLAH  , SIWIWI DAN SIWOWO. PENGHANCUR NEGARA <br>REPUBLIK INDONESIA",0,jokowi dodo sudah jual kaliman tan ke cina brsanjunglah siwiwi dan siwowo hancur negara brrepublik indonesia,2,1,Netral
2024-05-31T22:25:56Z,@sukman50,"Kalao GK segera di hentikan, bukan tidak mungkin 10 tahun ke depan hutan Kalimantan habis😢",0,kalao gk segera di henti bukan tidak mungkin 10 tahun ke depan hutan kalimantan habis,0,0,Negatif
2024-05-31T22:21:48Z,@AlHabab-y5v,"IBU IBU ORANG Kalimantan PILIHLAH jokowi dodo dan Prabowo , PUJILAH PUJAHLAH<br>SANJUNGLAH , itulah jokow idodo<br>KOMUNIS  PENGHIANAT BANGSA",1,ibu ibu orang kalimantan pilih jokowi dodo dan prabowo puji pujahlahbrsanjunglah itu jokow idodobrkomunis penghianat bangsa,2,1,Netral
2024-05-31T22:10:49Z,@RizkiAkbar-h4m,Kalian cuma nonton dan komen,0,kalian cuma nonton dan komen,0,1,Netral
2024-05-31T22:10:35Z,@RizkiAkbar-h4m,Woi sabar gak semua bisa skaligus,0,woi sabar gak semua bisa skaligus,0,0,Negatif
2024-05-31T21:49:07Z,@sidahundin,"Sebagai masyarakat yang juga tinggal di Kalimantan,sakit hati rasanya melihat hutan berubah jadi sawit",0,bagai masyarakat yang juga tinggal di kalimantansakit hati rasa lihat hutan ubah jadi sawit,0,0,Negatif
2024-05-31T21:38:15Z,@ErnesKenedi,Lawan saha saudara. Ayo kita berpegang melawan perusahaan penjajah yang dilindungi gi oleh aparat jahat pemerintah. Petang.....,0,lawan saha saudara ayo kita pegang lawan usaha jajah yang lindung gi oleh aparat jahat perintah petang,2,0,Negatif
2024-05-31T21:35:37Z,@sucijaya3174,❤❤❤NGERI NEGRI KONOHO SEMUA DI JARAH DEMI NAFSU SESAAT,1,ngeri negri konoho semua di jarah demi nafsu saat,0,0,Negatif
2024-05-31T21:35:02Z,@ErnesKenedi,"Sesungguhnya, para penjahat hutan fi pulau Kalimantan itu adalah kaki tangan dari aparat keamanan dan kehutanan. Tapi pemerintah pusat pura pura tidak tahu. Pemerintah pusat hanya percaya kepada para aparatnya yang jahat. Mereka tidak pernah berpihak kepada rakyat.",0,sungguh para jahat hutan fi pulau kalimantan itu adalah kaki tangan dari aparat aman dan hutan tapi perintah pusat pura pura tidak tahu perintah pusat hanya percaya kepada para aparat yang jahat mereka tidak pernah pihak kepada rakyat,1,0,Negatif
2024-05-31T19:32:40Z,@sukinimarrassini9000,"Kementrian lingkungan hidup, mohon turun ke lapangan sebelum memberikan ijin. Jangan asal teken saja. Klo sudah rusak begini siapa yg akan menanggung akibatnya. Tolong Hormati lah masyarakat adat setempat. Negara yg menerima pendapatan, tapi masyarakat adat yg sangat di rugikan😢😢, blum lagi dampak negative serta habitat  yg punah! Aduhhh, kasian. Ikut prihatin 😢😢.",3,tri lingkung hidup mohon turun ke lapang belum beri ijin jangan asal teken saja klo sudah rusak begini siapa yg akan tanggung akibat tolong hormat lah masyarakat adat tempat negara yg terima dapat tapi masyarakat adat yg sangat di rugi blum lagi dampak negative serta habitat yg punah aduhhh kasi ikut prihatin,2,2,Positif
2024-05-31T19:02:20Z,@NurDin-xq7wf,Kasian sekali.,0,kasi sekali,2,0,Negatif
2024-05-31T19:00:22Z,@NurDin-xq7wf,Hahaaa,0,hahaaa,2,0,Negatif
2024-05-31T18:56:31Z,@FransiskusSubagian,"Hutan Kalimantan dulu disebut sebagai paru-paru dunia tapi sekarang disebut sebagai hutan perusahaan, apakah pemerintah hanya menutup mata melihat kerusakan hutan yang kian meluas di Kalimantan?",1,hutan kalimantan dulu sebut bagai paruparu dunia tapi sekarang sebut bagai hutan usaha apakah perintah hanya tutup mata lihat rusa hutan yang kian luas di kalimantan,2,2,Positif
2024-05-31T17:54:45Z,@YodiFerniawan-pz3eu,Dari Jatim . Ayo saudara kali mantan perjuang kalah hak anda.,0,dari jatim ayo saudara kali mantan juang kalah hak anda,1,1,Netral
2024-05-31T17:02:24Z,@nyomansutama8919,Kasihan..,0,kasihan,2,0,Negatif
2024-05-31T16:45:37Z,@arif-xy2pl,Itu semua tergantung pemerintah daerah 😅😅😅,0,itu semua gantung perintah daerah,2,0,Negatif
2024-05-31T16:40:02Z,@luyiino4582,bukannya suku dayak mistisnya kuat ya..kenapa gak di terbangkan aja itu mandau untuk menghabisi semua pengrusak hutan...<br>berharap perlindungan hukum ke negara/pemerintah sama dgn mimpi disiang bolong krn mereka bagian dari yg memberi ijin perusahaan untuk merusak hutan dgn berdalih investasi....,0,bukan suku dayak mistis kuat yakenapa gak di terbang aja itu mandau untuk habis semua rusak hutanbrberharap lindung hukum ke negarapemerintah sama dgn mimpi siang bolong krn mereka bagi dari yg beri ijin usaha untuk rusak hutan dgn dalih investasi,0,0,Negatif
2024-05-31T16:31:15Z,@anazdesign,Para pwrusak hutan ini membuat aengsara mahluk hidup swluruh bumi,0,para pwrusak hutan ini buat aengsara mahluk hidup swluruh bumi,2,2,Positif
2024-05-31T16:07:41Z,@user-gmoypsp3xn9c,Alhamdulillah sudah punya 50 hektar tanah di kalimantan semua ditanami sawit💓,0,alhamdulillah sudah punya 50 hektar tanah di kalimantan semua tanam sawit,1,0,Negatif
2024-05-31T15:59:58Z,@IkbalNasutionNasution,masa pengusaha berani membuka perkebunan klo tidak ada surat izin dari pemda setempat <br>sudah saatnya rakyat bergerak ...,0,masa usaha berani buka kebun klo tidak ada surat izin dari pemda tempat brsudah saat rakyat gerak,1,1,Netral
2024-05-31T15:44:38Z,@ToniPolly-yd4zv,Gimana crax?,0,gimana crax,1,1,Netral
2024-05-31T15:16:59Z,@BuahMangga-j5d,HARUSNYA TANAH2 ITU DIKELOLAH MASYARAKAT DISANA.,0,harus tanah2 itu dikelolah masyarakat sana,1,1,Netral
2024-05-31T15:16:33Z,@Sriyanto-h9c,"Kami atas nama masyarakat kecil,,cm ingin hidup aman tentram damai berkesinambungan sampai anak cucu nanti,,dulu,pemerintah sllu mencanangkan reboisasi hutan lindung,agar tetap terjaga kelestariannya untuk kehidupan,kok bsa pemerintah gak ada kebijakan buat negri ini.tolong bpk ibu yg kami percaya di pemerintahan,,di kembalikan lg sebisa mungkin keasa,an hutan.",0,kami atas nama masyarakat kecilcm ingin hidup aman tentram damai sambung sampai anak cucu nantidulupemerintah sllu canang reboisasi hutan lindungagar tetap jaga lestari untuk kehidupankok bsa perintah gak ada bijak buat negri initolong bpk ibu yg kami percaya di pemerintahandi kembali lg bisa mungkin asa hutan,2,1,Netral
2024-05-31T14:45:35Z,@erwinadityawan2393,Intinya<br>PENGUASA DAN PENGUSAHA selalu jalan gandeng tangan,4,intinyabrpenguasa dan usaha selalu jalan gandeng tangan,2,2,Positif
2024-05-31T14:38:28Z,@NekodemusJanuardi,Kunci semua kerusakan tsb Bupati dan gubernur nya yg memberi inin atas nama negara sesungguh nya mereka itu lah yg bertanggung jawab atas kehidupan masyarakat,0,kunci semua rusa tsb bupati dan gubernur nya yg beri inin atas nama negara sungguh nya mereka itu lah yg tanggung jawab atas hidup masyarakat,1,0,Negatif
2024-05-31T14:36:12Z,@NekodemusJanuardi,Bunuh saja warga  setempat yg terlibat inti nya mereka adalah pampir yg menghisap darah saudara saaudari nya yg hanya utk memenuhi birahi napsu duniawi nya. Hutan adat bukan milik Negara negara hanya sebagai oayung yengakui kalau manusia dan hutan wilayah tsb adalah bagian dari negara negara wajib utk melindungi masyarakat bukan melindungi Penjahat raksasa yg dgn sedikit demi sedikit menghisaf darah dari masyarakat itu sendiri,0,bunuh saja warga tempat yg libat inti nya mereka adalah pampir yg menghisap darah saudara saaudari nya yg hanya utk penuh birah napsu duniawi nya hutan adat bukan milik negara negara hanya bagai oayung yengakui kalau manusia dan hutan wilayah tsb adalah bagi dari negara negara wajib utk lindung masyarakat bukan lindung jahat raksasa yg dgn sedikit demi sedikit menghisaf darah dari masyarakat itu sendiri,1,0,Negatif
2024-05-31T14:03:01Z,@saktiprayega7979,"Teruskan perjuangan saudara saudara kami di Kalimantan jgn pernah putus asa, mereka perusak alam dan menjual kekayaan alam kalian , tetap semangat 💪💪💪💪",2,terus juang saudara saudara kami di kalimantan jgn pernah putus asa mereka usak alam dan jual kaya alam kalian tetap semangat,2,2,Positif
2024-05-31T13:57:11Z,@sunarso7060,Mana janjinya  presiden .  apa sudah lupa,0,mana janji presiden apa sudah lupa,1,1,Netral
2024-05-31T13:37:43Z,@corocoro8922,Pilih yg kasih BLT,0,pilih yg kasih blt,0,0,Negatif
2024-05-31T13:07:07Z,@AbdRahman-l8c,"MANA PASUKAN MERAH ,KATANYA PENJAGA TANAH ADAT ,HUTAN &amp; ALAM KOk GNONGOL2 ? Jangan2 sudah kenyang duluan 🤔🤔🤔",0,mana pasu merah kata jaga tanah adat hutan amp alam kok gnongol2 jangan2 sudah kenyang duluan,1,1,Netral
2024-05-31T12:47:27Z,@Aku-pendosa-yg_sadar,Oh oh indonesiaku😂😂😂😂,0,oh oh indonesia,1,0,Negatif
2024-05-31T12:36:51Z,@abdullahpaganpagan8120,Adil ka talino<br>bacuramin ka saruga<br>basengat ka Jubata,0,adil ka talinobrbacuramin ka sarugabrbasengat ka jubata,0,0,Negatif
2024-05-31T12:29:43Z,@sudibyo0194,Ayo Pak AHY bersihkan Preman Tanah juga Preman Penggunanaan Tanah dengan HGB juga HGU itu semua pemainnya adalah orang orang licik dan licin.. maka harus dibersihkan Indonesia dengan manusia yang akan merusak Nusantara ini 🙏🙏 tugas Pak AHY juga Pak Prabowo sangat berat ngadepi Pemain Pemain yang sudah melang Lang dan menggunakan nama nama orang kita yang dilindungi Penguasa yang berlindung dengan Perijinan.. harus diselesaikan Pak 🙏🙏,0,ayo pak ahy sih preman tanah juga preman penggunanaan tanah dengan hgb juga hgu itu semua main adalah orang orang licik dan licin maka harus bersih indonesia dengan manusia yang akan rusak nusantara ini tugas pak ahy juga pak prabowo sangat berat ngadepi main main yang sudah lang lang dan guna nama nama orang kita yang lindung kuasa yang lindung dengan perijinan harus selesai pak,0,0,Negatif
2024-05-31T12:26:06Z,@SujiantoJianto-r5i,"Itu kebijakan pemerintah Jokowi sebenarnya,tapi anehnya warga Dayak juga mendukong mati matian.",0,itu bijak perintah jokowi sebenarnyatapi aneh warga dayak juga mendukong mati mati,2,1,Netral
2024-05-31T12:00:25Z,@balemakrifahaceh142,Mereka itulah yg mengamut SISTEM PKI..itu lah yg wajib dibasmi sejak dulu..<br>Sistem PKI DIAMALKAN OLEH PKI YG TELAH MSUK DALAM DAFTAR NEGARA...,0,mereka itu yg mengamut sistem pkiitu lah yg wajib basmi sejak dulubrsistem pki amal oleh pki yg telah msuk dalam daftar negara,2,2,Positif
2024-05-31T11:15:52Z,@FritsBernadus,Seharusnya pemerintah daerah melarang area mereka di kelola oleh orang..,0,harus perintah daerah larang area mereka di kelola oleh orang,0,0,Negatif
2024-05-31T11:09:41Z,@GagalSarjana-n3w,Pemilik perusahaan sama pejabat negara itu di satu putaran .. Oligarki ...,0,milik usaha sama jabat negara itu di satu putar oligarki,0,0,Negatif
2024-05-31T11:09:12Z,@inyomanmurjaya5725,"Itu tidak mungkin, sudah terlambat, itu semua sudah terjadi",0,itu tidak mungkin sudah lambat itu semua sudah jadi,2,0,Negatif
2024-05-31T11:03:19Z,@iskandar7965,Untuk masyarakat.. Lawan ja itu penggusur Bila perlu buat seperti Aceh atau Papua Nti baru pemerintah menyalahkan rakyat,0,untuk masyarakat lawan ja itu gusur bila perlu buat seperti aceh atau papua nti baru perintah salah rakyat,1,1,Netral
2024-05-31T10:47:16Z,@Batam024Batam,Baru saja Tuhan  mengirim seseorang untuk menjadi pemimpin rakyat yg santun yg akan membela hak2 rakyat dr penindasan perusahaan yg mendapat ijin dr penguasa tp ditolak. Inilah hasilnya. Mau menyalahkan siapa ?,7,baru saja tuhan kirim orang untuk jadi pimpin rakyat yg santun yg akan bela hak2 rakyat dr tindas usaha yg dapat ijin dr kuasa tp tolak ini hasil mau salah siapa,0,1,Netral
2024-06-03T08:10:16Z,@fery_guna,Benar om....,0,benar om,2,0,Negatif
2024-05-31T10:40:36Z,@muhasim9439,Lemahnya aparat indo,0,lemah aparat indo,1,1,Netral
2024-05-31T10:37:19Z,@muhasim9439,Pemerintah pada kemana ini gk becus urus negara,0,perintah pada mana ini gk becus urus negara,0,0,Negatif
2024-05-31T10:09:28Z,@gee9917,Yang kaya makin kaya yang miskin tambah miskin.,0,yang kaya makin kaya yang miskin tambah miskin,1,2,Positif
2024-05-31T09:57:57Z,@azmisalam74,"Hal inilah yang menimbulkan rasa tidak percaya rakyat kepada pemerintah sehingga banyak masyarakat yang ingin berpisah dengan NKRI, tolong para pejabat jujur dan amanah harus berjuang memberantas para oknum dan koruptor yang berseragam resmi, kami rindu hidup damai dan sejahtera.....",0,hal ini yang timbul rasa tidak percaya rakyat kepada perintah sehingga banyak masyarakat yang ingin pisah dengan nkri tolong para jabat jujur dan amanah harus juang berantas para oknum dan koruptor yang seragam resmi kami rindu hidup damai dan sejahtera,2,0,Negatif
2024-05-31T09:49:01Z,@PussHyong,Mau mengeluh kemana coba?? Pasti kebentur tembok... 😂😂 lanjutkan,0,mau keluh mana coba pasti bentur tembok lanjut,0,0,Negatif
2024-05-31T09:47:07Z,@MrIhwan-z5h,Pejabat pemimpin hanya utk perut anak dan istrinya,0,jabat pimpin hanya utk perut anak dan istri,1,1,Netral
2024-05-31T09:27:12Z,@gunadarmahusen5060,"Semakin merajalela perusahaan cina di indo,",0,makin rajalela usaha cina di indo,0,0,Negatif
2024-05-31T09:17:31Z,@ralimsukardi7186,Sialan tuh mentan,0,sial tuh tan,1,1,Netral
2024-05-31T08:47:15Z,@zulzulkarnaen783,Kali mantan belajar lah dari sumatera yang mana hutan nya habis di babat sama pengusaha sawit..apa yang terjadi sungai nya hancur dan banjir longsor di mana mana kalau datang musim hujan.binatang pada punah.,0,kali mantan ajar lah dari sumatera yang mana hutan nya habis di babat sama usaha sawitapa yang jadi sungai nya hancur dan banjir longsor di mana mana kalau datang musim hujanbinatang pada punah,2,0,Negatif
2024-05-31T07:54:16Z,@KxSteamsalonmotor,Viralkan.!!!,2,viralkan,2,0,Negatif
2024-05-31T07:53:03Z,@mbnemroosterfarm7394,Pertahankan wilayah masing2 penguasa skrg rakus hrs kita lawan bersama sama !,0,tahan wilayah masing2 kuasa skrg rakus hrs kita lawan sama sama,0,0,Negatif
2024-05-31T07:49:00Z,@TimbulManurung-s5i,"Melawan penjagal lahan yg di lindungi pemerintah melelui konsesi pasti sia sia,dan masyarakat pasti di salahkan",0,lawan jagal lahan yg di lindung perintah melelui konsesi pasti sia siadan masyarakat pasti di salah,1,1,Netral
2024-05-31T07:32:02Z,@almahdi5475,Siapa lagi kalau bukan pemerintah 😂😂<br>Mereka tidak akan bisa membabat hutan kalau tidak ada izin pemerintah😂😂,0,siapa lagi kalau bukan perintah brmereka tidak akan bisa babat hutan kalau tidak ada izin perintah,0,0,Negatif
